Energy,Post,Comment,Cleaned_Comment,Token_Count,Sentiment,Sentiment_Mapped,reasons
Nuclear,"The Philippines plans to cooperate with the United States to develop a safe and reliable nuclear energy program, the country’s ambassador to Washington said on Monday as the two allies deepen ties on energy development that could be an alternative to the dirty coal and fossil fuel.","Fake news, Russia is a good counterpart not US.","Fake news, Russia is a good counterpart not US.",11,LABEL_0,NEGATIVE,technological_shortcomings
Nuclear,"The Philippines plans to cooperate with the United States to develop a safe and reliable nuclear energy program, the country’s ambassador to Washington said on Monday as the two allies deepen ties on energy development that could be an alternative to the dirty coal and fossil fuel.",No no no to USA better ties n look fo japan or othwr coyntry,No no no to USA better ties n look fo japan or othwr coyntry,14,LABEL_1,NEUTRAL,not-defined
Nuclear,"The Philippines plans to cooperate with the United States to develop a safe and reliable nuclear energy program, the country’s ambassador to Washington said on Monday as the two allies deepen ties on energy development that could be an alternative to the dirty coal and fossil fuel.",You talk a lot of nonsense about BBM's dad but not even one President after him broke the record of accomplishment he has done for the country. Now you wanted to block BBM on his way up?. It is too late you are the one who poisons the people to dislike you.,You talk a lot of nonsense about BBM's dad but not even one President after him broke the record of accomplishment he has done for the country. Now you wanted to block BBM on his way up?. It is too late you are the one who poisons the people to dislike you.,57,LABEL_0,NEGATIVE,infrastructure
Nuclear,"The Philippines plans to cooperate with the United States to develop a safe and reliable nuclear energy program, the country’s ambassador to Washington said on Monday as the two allies deepen ties on energy development that could be an alternative to the dirty coal and fossil fuel.",Better if Korea or japan,Better if Korea or japan,5,LABEL_1,NEUTRAL,technological_shortcomings
Nuclear,"The Philippines plans to cooperate with the United States to develop a safe and reliable nuclear energy program, the country’s ambassador to Washington said on Monday as the two allies deepen ties on energy development that could be an alternative to the dirty coal and fossil fuel.","i think this one is fake , for USA won't allow us to be a powerful nation as they may lose their control on us","i think this one is fake , for USA won't allow us to be a powerful nation as they may lose their control on us",26,LABEL_0,NEGATIVE,not-defined
Nuclear,"The Philippines plans to cooperate with the United States to develop a safe and reliable nuclear energy program, the country’s ambassador to Washington said on Monday as the two allies deepen ties on energy development that could be an alternative to the dirty coal and fossil fuel.",SURVEY LANG PO PARA HINDI NA NAGTATALO:Who’s your president?,SURVEY LANG PO PARA HINDI NA NAGTATALO:Who’s your president?,14,LABEL_1,NEUTRAL,infrastructure
Nuclear,"The Philippines plans to cooperate with the United States to develop a safe and reliable nuclear energy program, the country’s ambassador to Washington said on Monday as the two allies deepen ties on energy development that could be an alternative to the dirty coal and fossil fuel.",US again?! how about Japan instead?,US again?! how about Japan instead?,9,LABEL_1,NEUTRAL,not-defined
Nuclear,"The Philippines plans to cooperate with the United States to develop a safe and reliable nuclear energy program, the country’s ambassador to Washington said on Monday as the two allies deepen ties on energy development that could be an alternative to the dirty coal and fossil fuel.",Rules of Survival yarn?,Rules of Survival yarn?,5,LABEL_1,NEUTRAL,technological_shortcomings
Nuclear,"The Philippines plans to cooperate with the United States to develop a safe and reliable nuclear energy program, the country’s ambassador to Washington said on Monday as the two allies deepen ties on energy development that could be an alternative to the dirty coal and fossil fuel.",no nukes !,no nukes !,3,LABEL_1,NEUTRAL,not-defined
Nuclear,"The Philippines plans to cooperate with the United States to develop a safe and reliable nuclear energy program, the country’s ambassador to Washington said on Monday as the two allies deepen ties on energy development that could be an alternative to the dirty coal and fossil fuel.",No to nuclear and fossil fuel energy na dapat tayo.,No to nuclear and fossil fuel energy na dapat tayo.,11,LABEL_1,NEUTRAL,social_resistance
Nuclear,"The Philippines plans to cooperate with the United States to develop a safe and reliable nuclear energy program, the country’s ambassador to Washington said on Monday as the two allies deepen ties on energy development that could be an alternative to the dirty coal and fossil fuel.",What d????!!!!!!!ITS FAKE NEWS!!!!!Para maging PUPPET ULIT NG MGA KANO!!!NO WAY!!!,What d????!!!!!!!ITS FAKE NEWS!!!!!Para maging PUPPET ULIT NG MGA KANO!!!NO WAY!!!,36,LABEL_0,NEGATIVE,not-defined
Nuclear,"The Philippines plans to cooperate with the United States to develop a safe and reliable nuclear energy program, the country’s ambassador to Washington said on Monday as the two allies deepen ties on energy development that could be an alternative to the dirty coal and fossil fuel.",I think that the United States and the Philippines have always had a good relationship with each other. We were colonized by the Americans and we have their culture and our traditions even up to this day and I think that we're very welcoming with the Americans. And I don't see any problem with that at all ,I think that the United States and the Philippines have always had a good relationship with each other. We were colonized by the Americans and we have their culture and our traditions even up to this day and I think that we're very welcoming with the Americans. And I don't see any problem with that at all ,61,LABEL_2,POSITIVE,financial_constraints
