Energy,Post,Comment,Cleaned_Comment,Token_Count,Sentiment,Sentiment_Mapped,reasons
Renewable,India on track to meet 175GW green energy goal by 2022: PMIndia News: NEW DELHI: India is well on track to meet the renewable energy target of 175 GW (gigawatt) by 2022 and will raise it to 450 GW by 2030 with a view to .,2020 he said India will be super power and we are now super down. We are below our neighbours and they are using India super power ,2020 he said India will be super power and we are now super down. We are below our neighbours and they are using India super power ,27,LABEL_0,NEGATIVE,financial_constraints
Renewable,India on track to meet 175GW green energy goal by 2022: PMIndia News: NEW DELHI: India is well on track to meet the renewable energy target of 175 GW (gigawatt) by 2022 and will raise it to 450 GW by 2030 with a view to .,What about economic goals?What about rape victim justice goals?,What about economic goals?What about rape victim justice goals?,12,LABEL_1,NEUTRAL,technological_shortcomings
Renewable,India on track to meet 175GW green energy goal by 2022: PMIndia News: NEW DELHI: India is well on track to meet the renewable energy target of 175 GW (gigawatt) by 2022 and will raise it to 450 GW by 2030 with a view to .,"Sir your age is not permitting you to take tough decisions. Better take retirement and install some young men in that post. When you can't tackle a police commissioner in Mumbai , should we believe you can confront XI . Kindly dont destroy the hindu wave.","Sir your age is not permitting you to take tough decisions. Better take retirement and install some young men in that post. When you can't tackle a police commissioner in Mumbai , should we believe you can confront XI . Kindly dont destroy the hindu wave.",50,LABEL_0,NEGATIVE,financial_constraints
Renewable,India on track to meet 175GW green energy goal by 2022: PMIndia News: NEW DELHI: India is well on track to meet the renewable energy target of 175 GW (gigawatt) by 2022 and will raise it to 450 GW by 2030 with a view to .,Your Government Economy GDP is going low day by day and unemployment youth is increasing day by day .....,Your Government Economy GDP is going low day by day and unemployment youth is increasing day by day .....,19,LABEL_0,NEGATIVE,financial_constraints
Renewable,India on track to meet 175GW green energy goal by 2022: PMIndia News: NEW DELHI: India is well on track to meet the renewable energy target of 175 GW (gigawatt) by 2022 and will raise it to 450 GW by 2030 with a view to .,All his plans and proposals are always in future tense. He still believes he can fool us.,All his plans and proposals are always in future tense. He still believes he can fool us.,19,LABEL_0,NEGATIVE,technological_shortcomings
Renewable,India on track to meet 175GW green energy goal by 2022: PMIndia News: NEW DELHI: India is well on track to meet the renewable energy target of 175 GW (gigawatt) by 2022 and will raise it to 450 GW by 2030 with a view to .,"Yes, ur vision is amazing. Sure it will be","Yes, ur vision is amazing. Sure it will be",11,LABEL_2,POSITIVE,not-defined
Renewable,India on track to meet 175GW green energy goal by 2022: PMIndia News: NEW DELHI: India is well on track to meet the renewable energy target of 175 GW (gigawatt) by 2022 and will raise it to 450 GW by 2030 with a view to .,"Now, time has came to do some explosion(Great work), TOI can check the net worth of PM and expose him ....","Now, time has came to do some explosion(Great work), TOI can check the net worth of PM and expose him ....",26,LABEL_1,NEUTRAL,financial_constraints
Renewable,India on track to meet 175GW green energy goal by 2022: PMIndia News: NEW DELHI: India is well on track to meet the renewable energy target of 175 GW (gigawatt) by 2022 and will raise it to 450 GW by 2030 with a view to .,Not possible by 2022. At present we are 90GW..,Not possible by 2022. At present we are 90GW..,11,LABEL_0,NEGATIVE,not-defined
Renewable,India on track to meet 175GW green energy goal by 2022: PMIndia News: NEW DELHI: India is well on track to meet the renewable energy target of 175 GW (gigawatt) by 2022 and will raise it to 450 GW by 2030 with a view to .,But why is the air so polluted?,But why is the air so polluted?,8,LABEL_0,NEGATIVE,technological_shortcomings
Renewable,India on track to meet 175GW green energy goal by 2022: PMIndia News: NEW DELHI: India is well on track to meet the renewable energy target of 175 GW (gigawatt) by 2022 and will raise it to 450 GW by 2030 with a view to .,"India was on track for 5 trillion economy, 20 lakh crore aatmanirbhar bharat and many more such things also... Look where we have landed... Bhashan dene main aur kaam karne main farakh hota hain... ","India was on track for 5 trillion economy, 20 lakh crore aatmanirbhar bharat and many more such things also... Look where we have landed... Bhashan dene main aur kaam karne main farakh hota hain... ",38,LABEL_1,NEUTRAL,financial_constraints
Renewable,India on track to meet 175GW green energy goal by 2022: PMIndia News: NEW DELHI: India is well on track to meet the renewable energy target of 175 GW (gigawatt) by 2022 and will raise it to 450 GW by 2030 with a view to .,"Bhakts can accept your words.. In 2014, to save foreign exchange, you said that we should reduce the import of crude oil by half of requirements in the previous years.. But the fact.. We are unable to reduce and increased now.. After six years, new tasks now.. OK. OK.. try your best.","Bhakts can accept your words.. In 2014, to save foreign exchange, you said that we should reduce the import of crude oil by half of requirements in the previous years.. But the fact.. We are unable to reduce and increased now.. After six years, new tasks now.. OK. OK.. try your best.",62,LABEL_1,NEUTRAL,financial_constraints
Renewable,India on track to meet 175GW green energy goal by 2022: PMIndia News: NEW DELHI: India is well on track to meet the renewable energy target of 175 GW (gigawatt) by 2022 and will raise it to 450 GW by 2030 with a view to .,Jhoot is a secrets of my energy... ,Jhoot is a secrets of my energy... ,8,LABEL_1,NEUTRAL,not-defined
Renewable,India on track to meet 175GW green energy goal by 2022: PMIndia News: NEW DELHI: India is well on track to meet the renewable energy target of 175 GW (gigawatt) by 2022 and will raise it to 450 GW by 2030 with a view to .,By 2050 .... India will be energy supplier to world  ,By 2050 .... India will be energy supplier to world  ,10,LABEL_1,NEUTRAL,financial_constraints
Renewable,India on track to meet 175GW green energy goal by 2022: PMIndia News: NEW DELHI: India is well on track to meet the renewable energy target of 175 GW (gigawatt) by 2022 and will raise it to 450 GW by 2030 with a view to .,lies and lies what one can expect from this original lier,lies and lies what one can expect from this original lier,11,LABEL_0,NEGATIVE,technological_shortcomings
Renewable,India on track to meet 175GW green energy goal by 2022: PMIndia News: NEW DELHI: India is well on track to meet the renewable energy target of 175 GW (gigawatt) by 2022 and will raise it to 450 GW by 2030 with a view to .,You can fool some of the people all the time but you cannot fool all the people all the time! Abraham Lincoln,You can fool some of the people all the time but you cannot fool all the people all the time! Abraham Lincoln,24,LABEL_1,NEUTRAL,technological_shortcomings
Renewable,India on track to meet 175GW green energy goal by 2022: PMIndia News: NEW DELHI: India is well on track to meet the renewable energy target of 175 GW (gigawatt) by 2022 and will raise it to 450 GW by 2030 with a view to .,Facebook. I'm not able to find unlike button.. I want it thousand times,Facebook. I'm not able to find unlike button.. I want it thousand times,16,LABEL_1,NEUTRAL,not-defined
Renewable,India on track to meet 175GW green energy goal by 2022: PMIndia News: NEW DELHI: India is well on track to meet the renewable energy target of 175 GW (gigawatt) by 2022 and will raise it to 450 GW by 2030 with a view to .,Long leave for IT cell i guess ,Long leave for IT cell i guess ,7,LABEL_1,NEUTRAL,not-defined
Renewable,India on track to meet 175GW green energy goal by 2022: PMIndia News: NEW DELHI: India is well on track to meet the renewable energy target of 175 GW (gigawatt) by 2022 and will raise it to 450 GW by 2030 with a view to .,20 to survive karle pehle...,20 to survive karle pehle...,6,LABEL_1,NEUTRAL,not-defined
Renewable,India on track to meet 175GW green energy goal by 2022: PMIndia News: NEW DELHI: India is well on track to meet the renewable energy target of 175 GW (gigawatt) by 2022 and will raise it to 450 GW by 2030 with a view to .,You took india on this track !! Modi hai toh mumkin haii !! Make more fool to Blind bhakt ,You took india on this track !! Modi hai toh mumkin haii !! Make more fool to Blind bhakt ,21,LABEL_0,NEGATIVE,technological_shortcomings
Renewable,India on track to meet 175GW green energy goal by 2022: PMIndia News: NEW DELHI: India is well on track to meet the renewable energy target of 175 GW (gigawatt) by 2022 and will raise it to 450 GW by 2030 with a view to .,"Like your smart city, bullet train and 5 trillion economy....","Like your smart city, bullet train and 5 trillion economy....",12,LABEL_1,NEUTRAL,financial_constraints
Renewable,India on track to meet 175GW green energy goal by 2022: PMIndia News: NEW DELHI: India is well on track to meet the renewable energy target of 175 GW (gigawatt) by 2022 and will raise it to 450 GW by 2030 with a view to .,The Times of Indiahow much did they pay you to promote good things about Modi? ,The Times of Indiahow much did they pay you to promote good things about Modi? ,16,LABEL_1,NEUTRAL,technological_shortcomings
Renewable,India on track to meet 175GW green energy goal by 2022: PMIndia News: NEW DELHI: India is well on track to meet the renewable energy target of 175 GW (gigawatt) by 2022 and will raise it to 450 GW by 2030 with a view to .,"INDIA is well on track ... but INDIANS aren’t ... modi govt is doing well , INDIANS might soon go extinct   . ","INDIA is well on track ... but INDIANS aren’t ... modi govt is doing well , INDIANS might soon go extinct   . ",24,LABEL_1,NEUTRAL,financial_constraints
Renewable,India on track to meet 175GW green energy goal by 2022: PMIndia News: NEW DELHI: India is well on track to meet the renewable energy target of 175 GW (gigawatt) by 2022 and will raise it to 450 GW by 2030 with a view to .,It's huge,It's huge,3,LABEL_2,POSITIVE,not-defined
Renewable,India on track to meet 175GW green energy goal by 2022: PMIndia News: NEW DELHI: India is well on track to meet the renewable energy target of 175 GW (gigawatt) by 2022 and will raise it to 450 GW by 2030 with a view to .,#BREAKING attack once again on children in #Pakistan's Peshawar City.,#BREAKING attack once again on children in #Pakistan's Peshawar City.,14,LABEL_0,NEGATIVE,technological_shortcomings
